"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"4304","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 2430","denmark, zealand (sjaelland)","zealand, denmark","55.41238","11.81243130","","None","None","None","142","25","60","412","","","","Site: unspecified location in Zealand, Denmark - geolocation not accurate to 10 kms, , Width: butt 25; edge 60","","","Flanges deep and bevelled. Butt rounded out shallow curve. Sides almost straight until near cutting edge. Edge low curve, ? worn down.","","","Joellen mcGann","http://farm4.staticflickr.com/3704/13306372003_79c98d850d_b.jpg","http://www.flickr.com/photos/MicroPasts/13306372003","superuser",11.8124,55.4124,"drawB8"
"4305","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 1947","denmark","denmark","57.17090","7.97126775","","None","None","None","131","28","70","297","","seriously decayed","","Under site, two names appear: Ginding, H. and Sevil, S., , Width: below butt 28, edge 70","","","Round butt. Sides deeply waisted. Broadly impounded cutting edge. Badly damaged.","","","Joellen mcGann","http://farm3.staticflickr.com/2889/13306581234_e72e0e43d4_b.jpg","http://www.flickr.com/photos/MicroPasts/13306581234","superuser",7.9713,57.1709,"drawB8"
"4306","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 1183","denmark, jutland, rodding, krejbjerg","krejbjerg, denmark","56.65587","8.86337650","","None","None","None","126","25","49","219","","hopelessly corroded","","Site:  Jutland appears to be the correct region., , Width: butt 25; edge 49","","","Butt indented, ? by decay.","","","Joellen mcGann","http://farm8.staticflickr.com/7406/13306581054_1b5fd05d88_b.jpg","http://www.flickr.com/photos/MicroPasts/13306581054","superuser",8.8634,56.6559,"drawB8"
"4307","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B1094","denmark, smorum, ballerup","ballerup, denmark","55.72688","12.35539481","","None","None","None","113","23","51","196","","","","Width: butt 23; edge 51","","","Cracked across middle. Butt damaged: probably not intentionally indented. Cutting edge apparently worn almost straight.","","","Joellen mcGann","http://farm8.staticflickr.com/7314/13306220665_e1e9aa1793_b.jpg","http://www.flickr.com/photos/MicroPasts/13306220665","superuser",12.3554,55.7269,"drawB8"
"4308","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B1043","denmark, kaer, hammer","hammer, denmark","55.89450","9.43739400","","None","None","None","113","20","49","182","","","","Site:  Hammer is found in Kaer District, no  Kjor was found., , Width: butt 20; edge 49, , Weight: 181.5","","","Hopelessly decayed, but evidently the type in which flanges flatten out on to cutting edge.","","","Joellen mcGann","http://farm4.staticflickr.com/3827/13306371253_2efd652e9c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306371253","superuser",9.4374,55.8945,"drawB8"
"4309","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 1014","denmark, voo (?), estberte [?]","","56.22407","10.15741348","","None","None","None","150","18","50","236","","","","Site: Cannot find any historical record of Voo or Estberte.  Is the location meant to be Esbjerg? or Esbjerg V?  Geolocator for this card is not accurate., , Width: butt 18; edge 50","","","very badly damaged","","","Joellen mcGann","http://farm3.staticflickr.com/2816/13306370983_a74b484ce9_b.jpg","http://www.flickr.com/photos/MicroPasts/13306370983","superuser",10.1574,56.2241,"drawB8"
"4310","433","Flanged Axe","","Nationalmuseet, Copenhagen, B965","denmark, nystrup [?]","","56.12622","10.15741348","","None","None","None","135","17","63","231","","","","Site: Later notation suggests site as Nystrup.  Cannot locate Nystrup in historical records, however there is a Nystrupvej near the City of Thisted., , Width: butt 17; edge 63","","","Bent. Cutting edge apparently worn down.","","","Joellen mcGann","http://farm8.staticflickr.com/7375/13306219235_dc94c443df_b.jpg","http://www.flickr.com/photos/MicroPasts/13306219235","superuser",10.1574,56.1262,"drawB8"
"4311","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 198","denmark, hellum, store brondum,","store brondum, denmark","56.84626","10.01073035","","None","None","None","85","16","39","77","","","","Site:  Store Brondum Parish located in Hellum District., , Width: butt 16, edge 39","","","Square butt, well preserved. Flanges flatten out on to cutting edge.","","","Joellen mcGann","http://farm8.staticflickr.com/7203/13306580104_1336cdb8da_b.jpg","http://www.flickr.com/photos/MicroPasts/13306580104","superuser",10.0107,56.8463,"drawB8"
"4312","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 175","denmark, odense, funen, alleso","alleso, denmark","55.45403","10.31463110","","None","None","None","132","18","42","157","","hopefully decayed","","Site: Alleso Parish is located in Funen District in Odense Region.  Pencilled note of Tyn does not appear to be relevant., , Width: butt 18; edge 42","","","Butt probably square. Cutting edge badly damaged.","","","Joellen mcGann","http://farm4.staticflickr.com/3797/13306579154_c3d0c049ca_b.jpg","http://www.flickr.com/photos/MicroPasts/13306579154","superuser",10.3146,55.454,"drawB8"
"4313","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. Z99","denmark, no provenance stated in list.","","56.22407","10.42108535","","None","None","None","134","18","61","318","","Moderately preserved, but cracked above middle.","","Site: No provenance.  Geolocation for Denmark is not accurate to 10 km., , Width: butt 18; edge 61","","","Bevelled flanged. Rounded butt, waisted sides. Cutting edge expanded. ? shortened by wear.","","","Joellen mcGann","http://farm8.staticflickr.com/7128/13306369183_94f6df7ffc_b.jpg","http://www.flickr.com/photos/MicroPasts/13306369183","superuser",10.4211,56.2241,"drawB8"
"4314","433","Flanged Axe","","Nationalmuseet, Copenhagen, B3757","denmark (provenance unknown)","denmark","57.07548","9.98176580","","None","None","None","127","19","68","248","","","","Site: Denmark has ? after it., , Width: butt 19; edge 68, ,","","","Flanges flatten out onto cutting edge.","","","Joellen mcGann","http://farm4.staticflickr.com/3751/13306368993_8f0f46ab6c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306368993","superuser",9.9818,57.0755,"drawB8"
"4315","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 4438","denmark, provenance unknown","","56.17517","10.06952285","","None","None","None","169","22","78","514","","","","Site: Provenance unknown in Denmark, geolocator is not accurate to 10 km for this card., , Width: butt 22; edge 78","","","Rounded butt. Cutting edge damaged at one angle.","","","Joellen mcGann","http://farm8.staticflickr.com/7274/13306217255_a0fe2be3b4_b.jpg","http://www.flickr.com/photos/MicroPasts/13306217255","superuser",10.0695,56.1752,"drawB8"
"4316","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B 10791","denmark, provenance unknown.","","56.22407","10.24530410","","None","None","None","130","19","63","347","","","","Site: Unknown provenance in Denmark. Geolocator is not accurate to 10 kms., , Width: butt 19; edge 63","","","Deeply flanged. Cutting edge worn.","","","Joellen mcGann","http://farm4.staticflickr.com/3709/13306368523_46f47d31f6_b.jpg","http://www.flickr.com/photos/MicroPasts/13306368523","superuser",10.2453,56.2241,"drawB8"
"4317","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. 26075","denmark?, provenance unknown.","","66.62179","-6.54180527","","None","None","None","140","24","66","280","","Rounded butt; waisted sides. Expanded cutting edge damaged.","","Width: butt 24; edge 66.","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7044/13306216705_4208614cbb_b.jpg","http://www.flickr.com/photos/MicroPasts/13306216705","superuser",-6.5418,66.6218,"drawB8"
"4318","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. B7851","denmark, provenance unknown.","","56.27290","10.15741348","","None","None","None","147","24","69","345","","","","Site: Denmark, provenance unknown. Geolocator is not accurate to 10 km., , Width: butt 24, edge 69","","","Flanges flatten out on to expanding and damaged cutting edge.","","","Joellen mcGann","http://farm4.staticflickr.com/3739/13306577934_7181bfc17a_b.jpg","http://www.flickr.com/photos/MicroPasts/13306577934","superuser",10.1574,56.2729,"drawB8"
"4319","433","Flanged Axe","","Nationalmuseet, Copenhagen, No. 26073","denmark, provenance unknown.","","56.27290","10.15741348","","None","None","None","160","17","61","254","","","","Site: Denmark, unknown provenance - geolocater is not accurate to 10 km., , Width: butt 17, edge 61","","","Well preserved. Square butt. Flanges flattening out on to expanded cutting edge.","","","Joellen mcGann","http://farm8.staticflickr.com/7342/13306367973_78beb3226b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306367973","superuser",10.1574,56.2729,"drawB8"
"4320","433","Placed as Flanged Celt","","Nationalmuseet, Copenhagen, No. 26062","denmark, provenance unknown.","","56.22407","9.98163223","","None","None","None","125","29","60","326","","","","Site: Unknown provenance in Denmark - geolocator not accurate to 10 kms., , Width: butt 29; edge 60","","","Hardly flanged: in cross section sides expand slightly from centre. Butt almost square; damaged. Cutting edge worn down.","","","Joellen mcGann","http://farm3.staticflickr.com/2837/13306215955_b974cd4d5e_b.jpg","http://www.flickr.com/photos/MicroPasts/13306215955","superuser",9.9816,56.2241,"drawB8"
"4321","433","Flanged Celt","","Nationalmuseet, Copenhagen, No. 26065","denmark, provenance unknown","denmark","55.67025","10.33332830","","None","None","None","157","20","72","387","","","","Site: Unspecified location in Denmark - geolocation not accurate to 10 kms, , Width: butt 20, edge 72","","","Butt square. Very badly decayed.","","","Joellen mcGann","http://farm4.staticflickr.com/3723/13306367443_65528f23f9_b.jpg","http://www.flickr.com/photos/MicroPasts/13306367443","superuser",10.3333,55.6703,"drawB8"
"4322","433","Flanged Celt","","Nationalmuseet, Copenhagen, No. 26061","denmark, provenance unknown","","56.22407","10.24530410","","None","None","None","154","18","68","402","","decayed","","Site: Provenance unknown in Denmark, geolocater not accurate to 10 kms., , Width: below butt 18; edge 68","","","Square butt. Expanded cutting edge.","","","Joellen mcGann","http://farm4.staticflickr.com/3768/13306577054_2340fb9c42_b.jpg","http://www.flickr.com/photos/MicroPasts/13306577054","superuser",10.2453,56.2241,"drawB8"
"4323","433","Flanged Celt","","National History Museum, Salford","denmark, funen island, from peat bed","funen, denmark","55.32905","10.36567150","","None","None","None","107","25","39","158","light green","much pitted","10","Width: edge 39; middle 25; butt 19, , Thickness: 10; 16, , Weight: 157.5 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2866/13306576884_3c35f25d66_b.jpg","http://www.flickr.com/photos/MicroPasts/13306576884","superuser",10.3657,55.3291,"drawB8"
"4324","433","Flanged Celt","","Royal Scottish Museum, Edinburgh, Reg. No. 1907.232","denmark, laaland (lolland); maribo","maribo, denmark","54.77739","11.50783656","","None","None","None","143","47","","287","dark brown partina with original bronze colour showing through","Excellently preserved.","21","Site: Laaland is now written Lolland., , Width: 47 centre; 26 butt; 21, , Thickness: 21; 8","","","Celt bronze flanged with lunette cutting edge","","","Joellen mcGann","http://farm3.staticflickr.com/2854/13306215235_dbc4534c50_b.jpg","http://www.flickr.com/photos/MicroPasts/13306215235","superuser",11.5078,54.7774,"drawB8"
"4325","433","Flanged Celt","","Horniman Museum, Forest Hill SE, 7.424, Bought from Backhouse Collection","denmark","","56.17517","9.98163222","","None","None","None","169","61","","340","brownish red patina","smooth greenish corrosion near edge","18","Site: unknown location in Denmark, geolocater is not accurate to 10 km, , Weight: 340.2 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3771/13306366443_de259be1a2_b.jpg","http://www.flickr.com/photos/MicroPasts/13306366443","superuser",9.9816,56.1752,"drawB8"
"4326","433","Flanged Celt","","Horniman Museum, Forest Hill SE, bought from Mr. Hoffguard","denmark","","56.12622","10.24530410","","None","None","None","128","20","42","227","dark green patina","mostly smooth","19","Site: unspecified location in Denmark, geolocater not accurate to 10 kms, , Width: edge 42; butt 20, , Thickness 19; 10, , Weight: 226.8","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3826/13306366303_5779f9b687_b.jpg","http://www.flickr.com/photos/MicroPasts/13306366303","superuser",10.2453,56.1262,"drawB8"
"4327","433","Flanged Celt","","Pitt Rivers Museum, Oxford, 1442","denmark","","56.07720","10.33319473","","None","None","None","147","27","52","","","a little worn or corroded","9","Site: unspecified location in Denmark, geolocater not accurate to 10 kms, , Width: edge 52; middle 27; butt 21, , Thickness: 9; 20","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3776/13306214605_67fa35835e_b.jpg","http://www.flickr.com/photos/MicroPasts/13306214605","superuser",10.3332,56.0772,"drawB8"
"4328","433","Flanged Celt","","Pitt Rivers Museum, Oxford, 1442","denmark","denmark","55.67025","10.33332830","","None","None","None","114","29","43","","","fairly smooth and un-corroded - nearly unchipped, but rather a rough casting","18","Site: unspecified location in Denmark - geolocation not accurate to 10 kms, , Width: edge 43; middle 28.5; butt 24, , Thickness: 18; 9","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3783/13306214375_5fe19a51f5_b.jpg","http://www.flickr.com/photos/MicroPasts/13306214375","superuser",10.3333,55.6703,"drawB8"
"4329","433","Flanged Celt","","Horniman Museum, Forest Hill, SE, bought from collector named Gregory","denmark","","56.12622","10.24530410","","None","None","None","156","22","58","227","brownish green patina slightly encrusted","rough","11","Site: Unspecified location in Denmark: geolocate not accurate to 10 kms, , Width: edge 58; butt 22, , Weight: 226.8","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7263/13306365643_404e188507_b.jpg","http://www.flickr.com/photos/MicroPasts/13306365643","superuser",10.2453,56.1262,"drawB8"
"4330","433","Flanged Celt","","Blackmoor Museum, 23 on face, C3 on side","france, alpes maritimes, antibes","antibes, france","43.58360","7.12518617","","None","None","None","201","26","66","325","pale green","","8","Width: edge 66; butt 26, , Thickness: 8; 6.5","","","slight flange","","","Joellen mcGann","http://farm8.staticflickr.com/7196/13306213955_6aefd1950c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306213955","superuser",7.1252,43.5836,"drawB8"
"4331","433","Flanged Celt","","Royal Scottish Museum, Edinburgh, Req. No. 1907.234","france, ardeche district","ardeche, france","44.81528","4.39870604","","None","None","None","156","28","86","398","light green patina on one side, natural bronze colour with faint traces of green on the other.","Well preserved: rough scorings on one side.","8","Site: Ardeche District, no further specification and location may not be accurate to 10 km., , Width: 86 center 28 butt 14, , Thickness: 8 and 6","","","Celt, bronze spoon-shaped with flanged butt.","","","Joellen mcGann","http://farm8.staticflickr.com/7190/13306365143_195aafdddc_b.jpg","http://www.flickr.com/photos/MicroPasts/13306365143","superuser",4.3987,44.8153,"drawB8"
